Transcript.symbol	Transcript.length	Transcript.gene.secondaryIdentifier
SC_Transcript_00010966	1510	YOR272W
SC_Transcript_00013473	1529	YOR272W
SC_Transcript_00014351	1502	YOR272W
SC_Transcript_00017720	1524	YOR272W
""	1577	YOR272W
""	1668	YOR272W
SC_Transcript_00003308	2180	YOR273C
SC_Transcript_00008689	2282	YOR273C
""	2282	YOR273C
""	2315	YOR273C
SC_Transcript_00005537	1446	YOR274W
""	1578	YOR274W
""	1778	YOR274W
SC_Transcript_00007561	2128	YOR275C
""	2233	YOR275C
""	2240	YOR275C
SC_Transcript_00002565	603	YOR276W
SC_Transcript_00004941	611	YOR276W
SC_Transcript_00006673	647	YOR276W
SC_Transcript_00008473	627	YOR276W
SC_Transcript_00013893	638	YOR276W
SC_Transcript_00017379	620	YOR276W
""	709	YOR276W
""	732	YOR276W
SC_Transcript_00006113	931	YOR278W
SC_Transcript_00007570	942	YOR278W
""	1168	YOR278W
""	1322	YOR278W
SC_Transcript_00007982	1111	YOR279C
SC_Transcript_00008145	1099	YOR279C
""	1182	YOR279C
""	1328	YOR279C
SC_Transcript_00003011	911	YOR280C
SC_Transcript_00010818	921	YOR280C
SC_Transcript_00016497	876	YOR280C
""	980	YOR280C
""	1083	YOR280C
""	1045	YOR281C
""	1796	YOR281C
SC_Transcript_00000531	905	YOR283W
SC_Transcript_00003006	905	YOR283W
SC_Transcript_00003494	900	YOR283W
SC_Transcript_00004608	928	YOR283W
SC_Transcript_00005516	923	YOR283W
SC_Transcript_00005767	894	YOR283W
SC_Transcript_00006306	937	YOR283W
SC_Transcript_00006844	910	YOR283W
SC_Transcript_00006951	985	YOR283W
SC_Transcript_00007160	945	YOR283W
SC_Transcript_00007974	918	YOR283W
SC_Transcript_00009663	950	YOR283W
SC_Transcript_00011335	899	YOR283W
SC_Transcript_00011463	945	YOR283W
SC_Transcript_00012075	932	YOR283W
SC_Transcript_00013542	940	YOR283W
SC_Transcript_00015493	977	YOR283W
""	1034	YOR283W
""	1139	YOR283W
""	1125	YOR284W
""	1153	YOR284W
SC_Transcript_00001365	498	YOR285W
SC_Transcript_00003139	484	YOR285W
SC_Transcript_00003691	537	YOR285W
SC_Transcript_00006158	517	YOR285W
SC_Transcript_00007544	491	YOR285W
SC_Transcript_00009363	494	YOR285W
SC_Transcript_00009407	501	YOR285W
SC_Transcript_00010665	503	YOR285W
SC_Transcript_00011597	510	YOR285W
SC_Transcript_00012524	503	YOR285W
SC_Transcript_00013828	508	YOR285W
SC_Transcript_00015574	508	YOR285W
SC_Transcript_00017268	496	YOR285W
SC_Transcript_00017343	489	YOR285W
""	635	YOR285W
""	650	YOR285W
SC_Transcript_00000803	736	YOR286W
SC_Transcript_00002469	723	YOR286W
SC_Transcript_00003175	681	YOR286W
SC_Transcript_00003261	713	YOR286W
SC_Transcript_00003346	546	YOR286W
SC_Transcript_00004580	728	YOR286W
SC_Transcript_00006231	533	YOR286W
SC_Transcript_00006690	686	YOR286W
SC_Transcript_00008086	671	YOR286W
SC_Transcript_00009689	528	YOR286W
SC_Transcript_00012280	523	YOR286W
SC_Transcript_00014758	716	YOR286W
SC_Transcript_00014916	681	YOR286W
SC_Transcript_00016747	718	YOR286W
SC_Transcript_00017214	538	YOR286W
SC_Transcript_00017369	676	YOR286W
""	735	YOR286W
SC_Transcript_00005373	981	YOR287C
""	1048	YOR287C
""	1061	YOR287C
""	1889	YOR288C
""	2036	YOR288C
SC_Transcript_00009939	812	YOR289W
""	867	YOR289W
""	893	YOR289W
""	4671	YOR291W
SC_Transcript_00001866	1010	YOR292C
SC_Transcript_00009343	971	YOR292C
SC_Transcript_00009434	1068	YOR292C
SC_Transcript_00010055	1059	YOR292C
""	1063	YOR292C
""	1071	YOR292C
""	285	YOR293C-A
""	339	YOR293C-A
SC_Transcript_00000016	881	YOR293W
SC_Transcript_00001329	940	YOR293W
SC_Transcript_00001580	903	YOR293W
SC_Transcript_00002615	919	YOR293W
SC_Transcript_00002692	917	YOR293W
SC_Transcript_00002748	857	YOR293W
SC_Transcript_00004003	946	YOR293W
SC_Transcript_00004455	898	YOR293W
SC_Transcript_00005463	909	YOR293W
SC_Transcript_00006012	941	YOR293W
SC_Transcript_00006557	925	YOR293W
SC_Transcript_00006634	909	YOR293W
SC_Transcript_00007677	890	YOR293W
SC_Transcript_00007932	954	YOR293W
SC_Transcript_00008075	952	YOR293W
SC_Transcript_00008211	948	YOR293W
SC_Transcript_00008329	898	YOR293W
SC_Transcript_00008404	960	YOR293W
SC_Transcript_00008496	930	YOR293W
SC_Transcript_00008523	868	YOR293W
SC_Transcript_00008533	936	YOR293W
SC_Transcript_00009858	897	YOR293W
SC_Transcript_00009986	877	YOR293W
SC_Transcript_00010128	914	YOR293W
SC_Transcript_00010828	903	YOR293W
SC_Transcript_00010924	920	YOR293W
SC_Transcript_00011516	906	YOR293W
SC_Transcript_00012005	890	YOR293W
SC_Transcript_00012198	870	YOR293W
SC_Transcript_00012557	935	YOR293W
SC_Transcript_00012585	892	YOR293W
SC_Transcript_00013040	913	YOR293W
SC_Transcript_00013264	942	YOR293W
SC_Transcript_00013464	903	YOR293W
SC_Transcript_00013607	923	YOR293W
SC_Transcript_00013743	908	YOR293W
SC_Transcript_00014614	931	YOR293W
SC_Transcript_00014851	897	YOR293W
SC_Transcript_00015600	937	YOR293W
SC_Transcript_00015665	900	YOR293W
SC_Transcript_00016601	959	YOR293W
SC_Transcript_00016618	929	YOR293W
""	1125	YOR293W
""	1133	YOR293W
SC_Transcript_00010397	807	YOR294W
SC_Transcript_00012818	794	YOR294W
""	865	YOR294W
""	886	YOR294W
SC_Transcript_00015227	974	YOR295W
""	994	YOR295W
""	1001	YOR295W
""	4168	YOR296W
SC_Transcript_00000204	739	YOR297C
SC_Transcript_00003926	1000	YOR297C
SC_Transcript_00004914	744	YOR297C
SC_Transcript_00005550	985	YOR297C
SC_Transcript_00005604	755	YOR297C
SC_Transcript_00006405	721	YOR297C
SC_Transcript_00009723	734	YOR297C
SC_Transcript_00011427	749	YOR297C
SC_Transcript_00013697	768	YOR297C
""	1011	YOR297C
""	1082	YOR297C
SC_Transcript_00000460	726	YOR298C-A
SC_Transcript_00002033	721	YOR298C-A
SC_Transcript_00002212	713	YOR298C-A
SC_Transcript_00002701	703	YOR298C-A
SC_Transcript_00003373	698	YOR298C-A
SC_Transcript_00005034	729	YOR298C-A
SC_Transcript_00005150	680	YOR298C-A
SC_Transcript_00005339	706	YOR298C-A
SC_Transcript_00007039	721	YOR298C-A
SC_Transcript_00007939	758	YOR298C-A
SC_Transcript_00008244	731	YOR298C-A
SC_Transcript_00008363	727	YOR298C-A
SC_Transcript_00009976	747	YOR298C-A
SC_Transcript_00010843	703	YOR298C-A
SC_Transcript_00011219	750	YOR298C-A
SC_Transcript_00011224	736	YOR298C-A
SC_Transcript_00011231	735	YOR298C-A
SC_Transcript_00012541	763	YOR298C-A
SC_Transcript_00013868	705	YOR298C-A
SC_Transcript_00013966	773	YOR298C-A
SC_Transcript_00014755	740	YOR298C-A
SC_Transcript_00014790	744	YOR298C-A
SC_Transcript_00015916	753	YOR298C-A
SC_Transcript_00016550	739	YOR298C-A
SC_Transcript_00017087	690	YOR298C-A
SC_Transcript_00017655	752	YOR298C-A
SC_Transcript_00017829	731	YOR298C-A
""	1124	YOR298C-A
""	1395	YOR298C-A
""	2439	YOR299W
""	2462	YOR299W
""	373	YOR300W
SC_Transcript_00002693	1636	YOR301W
SC_Transcript_00003700	1609	YOR301W
SC_Transcript_00008605	1603	YOR301W
SC_Transcript_00010873	1630	YOR301W
SC_Transcript_00010979	1625	YOR301W
""	1772	YOR301W
""	1794	YOR301W
""	1630	YOR302W
""	1445	YOR303W
""	1446	YOR303W
""	921	YOR304C-A
""	923	YOR304C-A
""	3486	YOR304W
SC_Transcript_00004517	894	YOR305W
SC_Transcript_00005278	884	YOR305W
SC_Transcript_00008468	903	YOR305W
""	2533	YOR305W
""	2554	YOR305W
""	1847	YOR306C
""	3289	YOR306C
""	1860	YOR307C
""	1986	YOR307C
""	2164	YOR308C
""	1677	YOR309C
""	1786	YOR309C
""	1681	YOR310C
""	1684	YOR310C
SC_Transcript_00001291	1099	YOR311C
""	1520	YOR311C
""	3066	YOR311C
SC_Transcript_00000641	1067	YOR312C
SC_Transcript_00000949	1072	YOR312C
SC_Transcript_00002795	1068	YOR312C
SC_Transcript_00003166	1079	YOR312C
SC_Transcript_00004790	1088	YOR312C
SC_Transcript_00005060	1063	YOR312C
SC_Transcript_00006055	1046	YOR312C
SC_Transcript_00007766	1062	YOR312C
SC_Transcript_00009008	1046	YOR312C
SC_Transcript_00009480	1077	YOR312C
SC_Transcript_00009932	1057	YOR312C
SC_Transcript_00011465	1051	YOR312C
SC_Transcript_00012604	1058	YOR312C
SC_Transcript_00013116	1073	YOR312C
SC_Transcript_00013327	1056	YOR312C
SC_Transcript_00015038	1058	YOR312C
SC_Transcript_00015318	1049	YOR312C
SC_Transcript_00016450	1052	YOR312C
SC_Transcript_00017127	1067	YOR312C
SC_Transcript_00017262	1062	YOR312C
""	1247	YOR312C
""	1268	YOR312C
""	1769	YOR313C
""	1843	YOR313C
""	1616	YOR315W
""	1623	YOR315W
""	1661	YOR316C
""	1672	YOR316C
""	1669	YOR316C-A
""	1672	YOR316C-A
SC_Transcript_00006313	2364	YOR317W
SC_Transcript_00012340	2413	YOR317W
SC_Transcript_00015630	2358	YOR317W
""	2455	YOR317W
""	2508	YOR317W
""	932	YOR318C
""	941	YOR318C
""	1293	YOR319W
""	1443	YOR319W
SC_Transcript_00002403	1732	YOR320C
""	1708	YOR320C
""	1777	YOR320C
SC_Transcript_00004633	2342	YOR321W
SC_Transcript_00006939	2363	YOR321W
SC_Transcript_00007383	2337	YOR321W
SC_Transcript_00009061	2371	YOR321W
""	2480	YOR321W
""	2497	YOR321W
SC_Transcript_00015380	2812	YOR322C
""	2877	YOR322C
SC_Transcript_00002177	1437	YOR323C
SC_Transcript_00004135	1510	YOR323C
SC_Transcript_00005521	1505	YOR323C
""	1728	YOR323C
""	1882	YOR323C
""	2100	YOR324C
""	1144	YOR325W
SC_Transcript_00000232	556	YOR327C
SC_Transcript_00000434	562	YOR327C
SC_Transcript_00001186	601	YOR327C
SC_Transcript_00001407	532	YOR327C
SC_Transcript_00003035	514	YOR327C
SC_Transcript_00003493	613	YOR327C
SC_Transcript_00004041	550	YOR327C
SC_Transcript_00004049	499	YOR327C
SC_Transcript_00004228	532	YOR327C
SC_Transcript_00004742	579	YOR327C
SC_Transcript_00004747	543	YOR327C
SC_Transcript_00004919	543	YOR327C
SC_Transcript_00005202	532	YOR327C
SC_Transcript_00008201	513	YOR327C
SC_Transcript_00009135	544	YOR327C
SC_Transcript_00009210	585	YOR327C
SC_Transcript_00009330	548	YOR327C
SC_Transcript_00010146	519	YOR327C
SC_Transcript_00011147	526	YOR327C
SC_Transcript_00011358	538	YOR327C
SC_Transcript_00011737	511	YOR327C
SC_Transcript_00011932	580	YOR327C
SC_Transcript_00011967	574	YOR327C
SC_Transcript_00013422	517	YOR327C
SC_Transcript_00014556	536	YOR327C
SC_Transcript_00015484	550	YOR327C
SC_Transcript_00016639	619	YOR327C
SC_Transcript_00016953	542	YOR327C
""	704	YOR327C
""	713	YOR327C
""	2916	YOR329C
""	552	YOR329W-A
""	729	YOR329W-A
SC_Transcript_00004045	796	YOR332W
SC_Transcript_00008651	803	YOR332W
SC_Transcript_00009213	775	YOR332W
SC_Transcript_00009242	791	YOR332W
SC_Transcript_00009942	781	YOR332W
SC_Transcript_00010580	786	YOR332W
""	850	YOR332W
""	853	YOR332W
""	542	YOR333C
""	543	YOR333C
""	1568	YOR334W
""	1602	YOR334W
""	3203	YOR335C
""	3219	YOR335C
""	4239	YOR336W
""	4298	YOR336W
""	2581	YOR337W
""	2612	YOR337W
""	1412	YOR338W
""	1415	YOR338W
""	753	YOR339C
""	1422	YOR339C
SC_Transcript_00003901	1160	YOR340C
SC_Transcript_00004689	1176	YOR340C
SC_Transcript_00005754	1122	YOR340C
""	1259	YOR340C
""	1445	YOR340C
SC_Transcript_00005711	1228	YOR342C
""	1340	YOR342C
""	1449	YOR342C
""	1060	YOR343C
""	1504	YOR343C
""	1496	YOR344C
""	1654	YOR344C
""	3229	YOR346W
""	3323	YOR346W
SC_Transcript_00010010	1673	YOR347C
SC_Transcript_00015473	1680	YOR347C
SC_Transcript_00016614	1649	YOR347C
""	2728	YOR347C
""	3010	YOR347C
""	2077	YOR348C
SC_Transcript_00007031	2094	YOR350C
SC_Transcript_00008576	2089	YOR350C
""	2141	YOR350C
SC_Transcript_00017325	1194	YOR352W
""	1212	YOR352W
""	1214	YOR352W
SC_Transcript_00017493	2235	YOR354C
""	2246	YOR354C
""	2248	YOR354C
""	2339	YOR355W
""	2347	YOR355W
SC_Transcript_00012090	2088	YOR356W
""	2103	YOR356W
""	2122	YOR356W
SC_Transcript_00006472	577	YOR357C
SC_Transcript_00008725	612	YOR357C
SC_Transcript_00010292	587	YOR357C
SC_Transcript_00014215	593	YOR357C
SC_Transcript_00015020	602	YOR357C
""	639	YOR357C
""	744	YOR357C
SC_Transcript_00002430	1045	YOR358W
SC_Transcript_00003669	1202	YOR358W
SC_Transcript_00017383	1040	YOR358W
""	1250	YOR358W
""	1267	YOR358W
""	2002	YOR359W
""	2022	YOR359W
SC_Transcript_00004586	1901	YOR360C
SC_Transcript_00006617	1895	YOR360C
SC_Transcript_00012614	1915	YOR360C
""	1937	YOR360C
""	1950	YOR360C
SC_Transcript_00001572	1048	YOR362C
SC_Transcript_00001913	1049	YOR362C
SC_Transcript_00007504	1032	YOR362C
SC_Transcript_00010509	1030	YOR362C
SC_Transcript_00013083	1019	YOR362C
SC_Transcript_00014902	1078	YOR362C
SC_Transcript_00017142	1064	YOR362C
SC_Transcript_00017485	1035	YOR362C
""	1414	YOR362C
""	1854	YOR362C
""	2159	YOR366W
""	2163	YOR366W
SC_Transcript_00000444	688	YOR367W
SC_Transcript_00000586	698	YOR367W
""	798	YOR367W
""	866	YOR367W
SC_Transcript_00013277	1365	YOR368W
""	1371	YOR368W
""	1741	YOR368W
SC_Transcript_00000792	622	YOR369C
SC_Transcript_00001035	569	YOR369C
SC_Transcript_00001097	612	YOR369C
SC_Transcript_00001279	551	YOR369C
SC_Transcript_00001293	562	YOR369C
SC_Transcript_00002111	619	YOR369C
SC_Transcript_00002350	624	YOR369C
SC_Transcript_00002714	540	YOR369C
SC_Transcript_00002737	642	YOR369C
SC_Transcript_00002947	533	YOR369C
SC_Transcript_00003608	563	YOR369C
SC_Transcript_00004099	576	YOR369C
SC_Transcript_00004119	578	YOR369C
SC_Transcript_00004214	580	YOR369C
SC_Transcript_00004347	518	YOR369C
SC_Transcript_00004367	586	YOR369C
SC_Transcript_00004458	612	YOR369C
SC_Transcript_00004492	523	YOR369C
SC_Transcript_00004650	569	YOR369C
SC_Transcript_00005205	572	YOR369C
SC_Transcript_00005363	605	YOR369C
SC_Transcript_00005679	542	YOR369C
SC_Transcript_00005907	612	YOR369C
SC_Transcript_00005960	588	YOR369C
SC_Transcript_00006340	650	YOR369C
SC_Transcript_00006455	591	YOR369C
SC_Transcript_00006953	541	YOR369C
SC_Transcript_00007642	605	YOR369C
SC_Transcript_00008027	633	YOR369C
SC_Transcript_00008252	599	YOR369C
SC_Transcript_00009328	600	YOR369C
SC_Transcript_00009688	511	YOR369C
SC_Transcript_00009921	604	YOR369C
SC_Transcript_00010169	600	YOR369C
SC_Transcript_00010410	595	YOR369C
SC_Transcript_00010745	546	YOR369C
SC_Transcript_00010810	554	YOR369C
SC_Transcript_00010826	607	YOR369C
SC_Transcript_00011117	554	YOR369C
SC_Transcript_00011258	587	YOR369C
SC_Transcript_00011758	581	YOR369C
SC_Transcript_00011903	576	YOR369C
SC_Transcript_00012266	590	YOR369C
SC_Transcript_00012348	595	YOR369C
SC_Transcript_00012422	581	YOR369C
SC_Transcript_00012456	600	YOR369C
SC_Transcript_00012494	559	YOR369C
SC_Transcript_00012736	545	YOR369C
SC_Transcript_00012849	549	YOR369C
SC_Transcript_00013368	554	YOR369C
SC_Transcript_00013499	563	YOR369C
SC_Transcript_00013506	528	YOR369C
SC_Transcript_00014085	571	YOR369C
SC_Transcript_00014554	564	YOR369C
SC_Transcript_00014694	614	YOR369C
SC_Transcript_00014727	592	YOR369C
SC_Transcript_00014738	617	YOR369C
SC_Transcript_00015565	569	YOR369C
SC_Transcript_00015595	574	YOR369C
SC_Transcript_00015724	609	YOR369C
SC_Transcript_00015761	532	YOR369C
SC_Transcript_00017464	549	YOR369C
SC_Transcript_00017725	583	YOR369C
""	1097	YOR369C
""	1144	YOR369C
""	3011	YOR370C
""	3700	YOR370C
""	2823	YOR371C
""	2067	YOR372C
""	2097	YOR372C
SC_Transcript_00004000	1738	YOR374W
SC_Transcript_00007263	1756	YOR374W
SC_Transcript_00010081	1750	YOR374W
SC_Transcript_00014234	1762	YOR374W
SC_Transcript_00017119	1744	YOR374W
""	1770	YOR374W
""	1862	YOR374W
SC_Transcript_00006471	1564	YOR375C
SC_Transcript_00007657	1491	YOR375C
SC_Transcript_00011436	1512	YOR375C
""	1684	YOR375C
""	1786	YOR375C
""	1415	YOR376W-A
""	1700	YOR376W-A
""	1872	YOR377W
""	1967	YOR377W
""	1704	YOR378W
""	1738	YOR378W
""	1937	YOR380W
""	2507	YOR380W
""	2718	YOR381W
""	2893	YOR381W
""	1068	YOR381W-A
""	1360	YOR381W-A
SC_Transcript_00000455	592	YOR382W
SC_Transcript_00002155	575	YOR382W
SC_Transcript_00002909	607	YOR382W
SC_Transcript_00004566	614	YOR382W
SC_Transcript_00005336	581	YOR382W
SC_Transcript_00005525	579	YOR382W
SC_Transcript_00006003	596	YOR382W
SC_Transcript_00006769	559	YOR382W
SC_Transcript_00007549	586	YOR382W
SC_Transcript_00008187	568	YOR382W
SC_Transcript_00012646	596	YOR382W
SC_Transcript_00013299	573	YOR382W
SC_Transcript_00013763	590	YOR382W
SC_Transcript_00014213	609	YOR382W
""	876	YOR382W
""	914	YOR382W
SC_Transcript_00004535	852	YOR383C
SC_Transcript_00010716	872	YOR383C
SC_Transcript_00011472	880	YOR383C
""	1271	YOR383C
""	1848	YOR383C
""	3159	YOR384W
""	1424	YOR385W
""	1596	YOR385W
""	1936	YOR386W
""	1380	YOR387C
""	1471	YOR390W
""	1500	YOR390W
SC_Transcript_00001247	1195	YPL001W
""	1225	YPL001W
""	1234	YPL001W
""	1134	YPL002C
""	1138	YPL002C
""	1460	YPL003W
""	1502	YPL003W
SC_Transcript_00004926	1250	YPL004C
SC_Transcript_00006661	1245	YPL004C
SC_Transcript_00008111	1213	YPL004C
SC_Transcript_00010114	1311	YPL004C
SC_Transcript_00011292	1239	YPL004C
SC_Transcript_00012114	1227	YPL004C
SC_Transcript_00012976	1204	YPL004C
SC_Transcript_00013636	1232	YPL004C
SC_Transcript_00014201	1263	YPL004C
SC_Transcript_00015440	1220	YPL004C
SC_Transcript_00017189	1256	YPL004C
""	1398	YPL004C
""	1469	YPL004C
""	1935	YPL005W
""	1951	YPL005W
SC_Transcript_00002972	3611	YPL006W
""	3764	YPL006W
""	3769	YPL006W
""	1918	YPL007C
""	1929	YPL007C
SC_Transcript_00010754	2900	YPL008W
""	2899	YPL008W
""	2925	YPL008W
""	3352	YPL009C
SC_Transcript_00002932	727	YPL010W
SC_Transcript_00004699	799	YPL010W
SC_Transcript_00006781	781	YPL010W
SC_Transcript_00007057	747	YPL010W
SC_Transcript_00007168	732	YPL010W
SC_Transcript_00008059	813	YPL010W
SC_Transcript_00011582	831	YPL010W
SC_Transcript_00012686	808	YPL010W
SC_Transcript_00014183	737	YPL010W
SC_Transcript_00015837	779	YPL010W
SC_Transcript_00017265	769	YPL010W
""	880	YPL010W
""	923	YPL010W
SC_Transcript_00007425	1220	YPL011C
""	1340	YPL011C
""	1372	YPL011C
""	3876	YPL012W
""	3930	YPL012W
SC_Transcript_00000091	518	YPL013C
SC_Transcript_00003472	549	YPL013C
SC_Transcript_00005716	533	YPL013C
SC_Transcript_00005969	524	YPL013C
SC_Transcript_00007238	508	YPL013C
SC_Transcript_00009085	531	YPL013C
SC_Transcript_00012673	531	YPL013C
SC_Transcript_00012965	541	YPL013C
SC_Transcript_00013802	546	YPL013C
SC_Transcript_00014865	528	YPL013C
SC_Transcript_00015517	516	YPL013C
SC_Transcript_00016848	613	YPL013C
SC_Transcript_00017904	556	YPL013C
""	724	YPL013C
""	746	YPL013C
SC_Transcript_00000886	1436	YPL014W
SC_Transcript_00002194	1420	YPL014W
SC_Transcript_00010519	1426	YPL014W
""	1517	YPL014W
""	1526	YPL014W
SC_Transcript_00004072	1453	YPL015C
SC_Transcript_00007898	1437	YPL015C
SC_Transcript_00011655	1469	YPL015C
SC_Transcript_00016574	1459	YPL015C
""	1475	YPL015C
""	1989	YPL015C
""	2284	YPL018W
""	2330	YPL018W
SC_Transcript_00002016	2688	YPL019C
""	2793	YPL019C
""	2879	YPL019C
""	2076	YPL020C
""	2092	YPL020C
SC_Transcript_00004808	3598	YPL022W
SC_Transcript_00014485	3603	YPL022W
""	3612	YPL022W
""	3926	YPL022W
SC_Transcript_00003846	2240	YPL023C
""	2291	YPL023C
""	2297	YPL023C
""	1248	YPL024W
""	1298	YPL024W
""	1010	YPL025C
""	1018	YPL025C
SC_Transcript_00016715	1845	YPL026C
""	1846	YPL026C
""	1856	YPL026C
SC_Transcript_00000435	1415	YPL028W
SC_Transcript_00001628	1365	YPL028W
SC_Transcript_00001734	1396	YPL028W
SC_Transcript_00003467	1338	YPL028W
SC_Transcript_00005319	1337	YPL028W
SC_Transcript_00011832	1380	YPL028W
SC_Transcript_00013781	1350	YPL028W
SC_Transcript_00015727	1360	YPL028W
SC_Transcript_00016829	1355	YPL028W
""	1447	YPL028W
""	1459	YPL028W
""	2330	YPL029W
""	2341	YPL029W
SC_Transcript_00017433	1848	YPL030W
""	1856	YPL030W
""	1904	YPL030W
SC_Transcript_00008615	1127	YPL031C
SC_Transcript_00010704	1132	YPL031C
SC_Transcript_00011070	1121	YPL031C
SC_Transcript_00015472	1127	YPL031C
""	1363	YPL031C
""	1422	YPL031C
""	3037	YPL032C
""	3038	YPL032C
""	999	YPL033C
SC_Transcript_00000564	982	YPL034W
SC_Transcript_00009782	977	YPL034W
""	1051	YPL034W
""	1093	YPL034W
""	3780	YPL036W
SC_Transcript_00001276	611	YPL037C
SC_Transcript_00001693	552	YPL037C
SC_Transcript_00001863	659	YPL037C
SC_Transcript_00001901	692	YPL037C
SC_Transcript_00002134	620	YPL037C
SC_Transcript_00002148	562	YPL037C
SC_Transcript_00002180	562	YPL037C
SC_Transcript_00002348	572	YPL037C
SC_Transcript_00002523	601	YPL037C
SC_Transcript_00002571	641	YPL037C
SC_Transcript_00003135	548	YPL037C
SC_Transcript_00004137	557	YPL037C
SC_Transcript_00004974	562	YPL037C
SC_Transcript_00005254	547	YPL037C
SC_Transcript_00006078	538	YPL037C
SC_Transcript_00006323	577	YPL037C
SC_Transcript_00006711	599	YPL037C
SC_Transcript_00006889	557	YPL037C
SC_Transcript_00007357	540	YPL037C
SC_Transcript_00008314	557	YPL037C
SC_Transcript_00008575	583	YPL037C
SC_Transcript_00008669	649	YPL037C
SC_Transcript_00008708	589	YPL037C
SC_Transcript_00008781	654	YPL037C
SC_Transcript_00009133	569	YPL037C
SC_Transcript_00009234	586	YPL037C
SC_Transcript_00009284	557	YPL037C
SC_Transcript_00009318	591	YPL037C
SC_Transcript_00009738	567	YPL037C
SC_Transcript_00009912	676	YPL037C
SC_Transcript_00010009	606	YPL037C
SC_Transcript_00010037	593	YPL037C
SC_Transcript_00010067	634	YPL037C
SC_Transcript_00010481	604	YPL037C
SC_Transcript_00010712	535	YPL037C
SC_Transcript_00011420	574	YPL037C
SC_Transcript_00012231	612	YPL037C
SC_Transcript_00012435	567	YPL037C
SC_Transcript_00012454	552	YPL037C
SC_Transcript_00012665	643	YPL037C
SC_Transcript_00012764	633	YPL037C
SC_Transcript_00012918	533	YPL037C
SC_Transcript_00012959	610	YPL037C
SC_Transcript_00013041	596	YPL037C
SC_Transcript_00013280	594	YPL037C
SC_Transcript_00013497	639	YPL037C
SC_Transcript_00013647	543	YPL037C
SC_Transcript_00014894	644	YPL037C
SC_Transcript_00015193	615	YPL037C
SC_Transcript_00015978	530	YPL037C
SC_Transcript_00016753	601	YPL037C
SC_Transcript_00017375	596	YPL037C
SC_Transcript_00017707	605	YPL037C
SC_Transcript_00017768	594	YPL037C
""	1523	YPL037C
""	1587	YPL037C
SC_Transcript_00013816	661	YPL038W
""	836	YPL038W
""	883	YPL038W
""	1157	YPL038W-A
""	1144	YPL039W
""	1159	YPL039W
""	3102	YPL040C
""	865	YPL041C
""	2215	YPL041C
""	2069	YPL042C
""	2107	YPL042C
SC_Transcript_00004752	2190	YPL043W
SC_Transcript_00009695	2160	YPL043W
""	2222	YPL043W
""	2261	YPL043W
""	699	YPL044C
""	2723	YPL045W
""	2765	YPL045W
SC_Transcript_00001911	600	YPL046C
SC_Transcript_00005075	565	YPL046C
SC_Transcript_00006790	591	YPL046C
SC_Transcript_00008735	459	YPL046C
SC_Transcript_00009927	605	YPL046C
SC_Transcript_00013644	548	YPL046C
SC_Transcript_00014561	541	YPL046C
SC_Transcript_00015436	437	YPL046C
""	1165	YPL046C
""	1209	YPL046C
SC_Transcript_00007027	746	YPL047W
SC_Transcript_00012639	707	YPL047W
SC_Transcript_00013180	715	YPL047W
SC_Transcript_00013671	702	YPL047W
""	944	YPL047W
""	1138	YPL047W
SC_Transcript_00001683	1446	YPL048W
SC_Transcript_00002290	1423	YPL048W
SC_Transcript_00003588	1477	YPL048W
SC_Transcript_00005159	1362	YPL048W
