#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
YMR123W_CDS	GENE_YMR123W_CDS	YMR123W_id003	protein_coding	0	2	0	81	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	2	57
YMR124W_CDS	GENE_YMR124W_CDS	YMR124W_id001	protein_coding	0	4	8	78	0	0	1	0	18	0	0	0	7	0	0	0	0	0	0	0	0	4	60
YMR125W_CDS	GENE_YMR125W_CDS	YMR125W_id001	protein_coding	0	7	1	69	0	0	0	0	19	0	0	2	1	0	0	0	0	0	0	0	0	7	48
YMR125W_CDS	GENE_YMR125W_CDS	YMR125W_id003	protein_coding	0	7	1	69	0	0	0	0	19	0	0	2	1	0	0	0	0	0	0	0	0	7	48
YMR126C_CDS	GENE_YMR126C_CDS	YMR126C_id001	protein_coding	0	1	1	35	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	0	1	18
YMR126C_CDS	GENE_YMR126C_CDS	YMR126C_id002	protein_coding	0	1	1	35	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	0	1	18
YMR127C_CDS	GENE_YMR127C_CDS	YMR127C_id001	protein_coding	0	2	1	39	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	2	20
YMR127C_CDS	GENE_YMR127C_CDS	YMR127C_id002	protein_coding	0	2	1	39	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	2	20
YMR128W_CDS	GENE_YMR128W_CDS	YMR128W_id001	protein_coding	0	9	6	37	0	0	0	0	19	0	0	0	6	0	0	0	0	0	0	0	0	9	18
YMR129W_CDS	GENE_YMR129W_CDS	YMR129W_id001	protein_coding	0	12	4	47	0	0	0	0	27	0	0	0	4	0	0	0	0	0	0	0	0	12	20
YMR129W_CDS	GENE_YMR129W_CDS	YMR129W_id002	protein_coding	0	12	4	47	0	0	0	0	27	0	0	0	4	0	0	0	0	0	0	0	0	12	20
YMR130W_CDS	GENE_YMR130W_CDS	YMR130W_id001	protein_coding	0	2	2	56	0	0	0	0	34	0	0	0	2	0	0	0	0	0	0	0	0	2	22
YMR130W_CDS	GENE_YMR130W_CDS	YMR130W_id007	protein_coding	0	2	2	56	0	0	0	0	34	0	0	0	2	0	0	0	0	0	0	0	0	2	22
YMR131C_CDS	GENE_YMR131C_CDS	YMR131C_id001	protein_coding	0	5	1	59	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	0	5	35
YMR131C_CDS	GENE_YMR131C_CDS	YMR131C_id002	protein_coding	0	5	1	59	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	0	5	35
YMR132C_CDS	GENE_YMR132C_CDS	YMR132C_id001	protein_coding	0	1	0	60	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1	40
YMR132C_CDS	GENE_YMR132C_CDS	YMR132C_id004	protein_coding	0	1	0	60	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1	40
YMR133W_CDS	GENE_YMR133W_CDS	YMR133W_mRNA	protein_coding	0	4	8	60	0	0	0	0	34	0	0	0	8	0	0	0	0	0	0	0	0	4	26
YMR134W_CDS	GENE_YMR134W_CDS	YMR134W_id001	protein_coding	0	3	0	68	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	3	34
YMR134W_CDS	GENE_YMR134W_CDS	YMR134W_id007	protein_coding	0	3	0	68	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	3	34
YMR135C_CDS	GENE_YMR135C_CDS	YMR135C_id001	protein_coding	0	6	0	66	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	6	31
YMR135C_CDS	GENE_YMR135C_CDS	YMR135C_id003	protein_coding	0	6	0	66	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	6	31
YMR135W-A_CDS	GENE_YMR135W-A_CDS	YMR135W-A_mRNA	protein_coding	0	0	3	66	0	0	0	0	30	0	0	0	3	0	0	0	0	0	0	0	0	0	36
YMR136W_CDS	GENE_YMR136W_CDS	YMR136W_id001	protein_coding	0	6	4	66	0	0	0	0	29	0	0	0	4	0	0	0	0	0	0	0	0	6	37
YMR136W_CDS	GENE_YMR136W_CDS	YMR136W_id002	protein_coding	0	6	4	66	0	0	0	0	29	0	0	0	4	0	0	0	0	0	0	0	0	6	37
YMR137C_CDS	GENE_YMR137C_CDS	YMR137C_id001	protein_coding	0	7	2	65	0	0	0	0	33	0	0	0	2	0	0	0	0	0	0	0	0	7	32
YMR137C_CDS	GENE_YMR137C_CDS	YMR137C_id003	protein_coding	0	7	2	65	0	0	0	0	33	0	0	0	2	0	0	0	0	0	0	0	0	7	32
YMR138W_CDS	GENE_YMR138W_CDS	YMR138W_id001	protein_coding	0	2	2	59	0	0	0	0	27	0	0	0	2	0	0	0	0	0	0	0	0	2	32
YMR138W_CDS	GENE_YMR138W_CDS	YMR138W_id005	protein_coding	0	2	2	59	0	0	0	0	27	0	0	0	2	0	0	0	0	0	0	0	0	2	32
YMR139W_CDS	GENE_YMR139W_CDS	YMR139W_id001	protein_coding	0	1	0	63	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	1	30
YMR139W_CDS	GENE_YMR139W_CDS	YMR139W_id002	protein_coding	0	1	0	63	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	1	30
YMR140W_CDS	GENE_YMR140W_CDS	YMR140W_id001	protein_coding	0	6	2	55	0	0	0	0	27	0	0	0	2	0	0	0	0	0	0	0	0	6	28
YMR140W_CDS	GENE_YMR140W_CDS	YMR140W_id002	protein_coding	0	6	2	55	0	0	0	0	27	0	0	0	2	0	0	0	0	0	0	0	0	6	28
YMR141C_CDS	GENE_YMR141C_CDS	YMR141C_id001	protein_coding	0	1	1	65	0	0	0	0	32	0	0	0	1	0	0	0	0	0	0	0	0	1	33
YMR141W-A_CDS	GENE_YMR141W-A_CDS	YMR141W-A_id001	protein_coding	0	1	3	59	0	0	0	0	32	0	0	0	3	0	0	0	0	0	0	0	0	1	27
YMR142C_CDS	GENE_YMR142C_CDS	YMR142C_id001	protein_coding	0	1	0	68	0	0	0	0	30	0	0	7	0	0	0	0	0	0	0	0	0	1	31
YMR142C_CDS	GENE_YMR142C_CDS	YMR142C_id003	protein_coding	0	1	0	68	0	0	0	0	30	0	0	7	0	0	0	0	0	0	0	0	0	1	31
YMR143W_CDS	GENE_YMR143W_CDS	YMR143W_id001	protein_coding	0	1	0	66	0	0	0	0	29	0	0	5	0	0	0	0	0	0	0	0	0	1	32
YMR143W_CDS	GENE_YMR143W_CDS	YMR143W_id002	protein_coding	0	1	0	66	0	0	0	0	29	0	0	5	0	0	0	0	0	0	0	0	0	1	32
YMR144W_CDS	GENE_YMR144W_CDS	YMR144W_id001	protein_coding	0	2	1	65	0	0	0	0	34	0	0	0	1	0	0	0	0	0	0	0	0	2	31
YMR144W_CDS	GENE_YMR144W_CDS	YMR144W_id002	protein_coding	0	2	1	65	0	0	0	0	34	0	0	0	1	0	0	0	0	0	0	0	0	2	31
YMR145C_CDS	GENE_YMR145C_CDS	YMR145C_id001	protein_coding	0	11	0	53	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	11	20
YMR145C_CDS	GENE_YMR145C_CDS	YMR145C_id002	protein_coding	0	11	0	53	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	11	20
YMR146C_CDS	GENE_YMR146C_CDS	YMR146C_id001	protein_coding	0	0	0	92	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	62
YMR146C_CDS	GENE_YMR146C_CDS	YMR146C_id002	protein_coding	0	0	0	92	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	62
YMR147W_CDS	GENE_YMR147W_CDS	YMR147W_id001	protein_coding	0	1	3	124	0	0	0	0	86	0	0	3	3	0	0	0	0	0	0	0	0	1	35
YMR148W_CDS	GENE_YMR148W_CDS	YMR148W_id001	protein_coding	0	0	0	115	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	29
YMR148W_CDS	GENE_YMR148W_CDS	YMR148W_id003	protein_coding	0	0	0	115	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	29
YMR149W_CDS	GENE_YMR149W_CDS	YMR149W_mRNA	protein_coding	0	1	2	110	0	0	0	0	86	0	0	0	2	0	0	0	0	0	0	0	0	1	24
YMR150C_CDS	GENE_YMR150C_CDS	YMR150C_mRNA	protein_coding	0	0	2	109	0	0	0	0	24	0	0	0	2	0	0	0	0	0	0	0	0	0	85
YMR151W_CDS	GENE_YMR151W_CDS	YMR151W_id001	protein_coding	2	1	8	100	0	0	0	0	76	2	0	0	8	0	0	0	0	0	0	0	0	1	24
YMR152W_CDS	GENE_YMR152W_CDS	YMR152W_id001	protein_coding	0	33	15	72	0	0	0	0	26	0	0	0	15	0	0	0	0	0	0	0	0	33	46
YMR152W_CDS	GENE_YMR152W_CDS	YMR152W_id003	protein_coding	0	33	15	72	0	0	0	0	26	0	0	0	15	0	0	0	0	0	0	0	0	33	46
YMR153C-A_CDS	GENE_YMR153C-A_CDS	YMR153C-A_id001	protein_coding	0	0	1	108	0	0	0	0	85	0	0	0	1	0	0	0	0	0	0	0	0	0	23
YMR153W_CDS	GENE_YMR153W_CDS	YMR153W_id001	protein_coding	0	4	1	110	0	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	0	4	87
YMR153W_CDS	GENE_YMR153W_CDS	YMR153W_id004	protein_coding	0	4	1	110	0	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	0	4	87
YMR154C_CDS	GENE_YMR154C_CDS	YMR154C_id001	protein_coding	0	5	4	124	0	0	0	0	86	0	0	0	4	0	0	0	0	0	0	0	0	5	38
YMR154C_CDS	GENE_YMR154C_CDS	YMR154C_id003	protein_coding	0	5	4	124	0	0	0	0	86	0	0	0	4	0	0	0	0	0	0	0	0	5	38
YMR155W_CDS	GENE_YMR155W_CDS	YMR155W_id001	protein_coding	0	7	4	95	0	0	0	0	42	0	0	0	4	0	0	0	0	0	0	0	0	7	53
YMR155W_CDS	GENE_YMR155W_CDS	YMR155W_id005	protein_coding	0	7	4	95	0	0	0	0	42	0	0	0	4	0	0	0	0	0	0	0	0	7	53
YMR156C_CDS	GENE_YMR156C_CDS	YMR156C_id001	protein_coding	0	0	2	64	0	0	0	0	24	0	0	0	2	0	0	0	0	0	0	0	0	0	40
YMR156C_CDS	GENE_YMR156C_CDS	YMR156C_id002	protein_coding	0	0	2	64	0	0	0	0	24	0	0	0	2	0	0	0	0	0	0	0	0	0	40
YMR157C_CDS	GENE_YMR157C_CDS	YMR157C_id001	protein_coding	0	0	1	64	0	0	0	0	31	0	0	0	1	0	0	0	0	0	0	0	0	0	33
YMR157C_CDS	GENE_YMR157C_CDS	YMR157C_id003	protein_coding	0	0	1	64	0	0	0	0	31	0	0	0	1	0	0	0	0	0	0	0	0	0	33
YMR158C-A_CDS	GENE_YMR158C-A_CDS	YMR158C-A_id001	protein_coding	0	1	5	54	0	0	0	0	38	0	0	0	5	0	0	0	0	0	0	0	0	1	16
YMR158C-A_CDS	GENE_YMR158C-A_CDS	YMR158C-A_id002	protein_coding	0	1	5	54	0	0	0	0	38	0	0	0	5	0	0	0	0	0	0	0	0	1	16
YMR158W-B_CDS	GENE_YMR158W-B_CDS	YMR158W-B_mRNA	protein_coding	0	2	0	55	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	2	41
YMR158W_CDS	GENE_YMR158W_CDS	YMR158W_id001	protein_coding	0	3	0	59	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	3	27
YMR158W_CDS	GENE_YMR158W_CDS	YMR158W_id002	protein_coding	0	3	0	59	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	3	27
YMR159C_CDS	GENE_YMR159C_CDS	YMR159C_mRNA	protein_coding	0	3	2	52	0	0	0	0	41	0	0	0	2	0	0	0	0	0	0	0	0	3	11
YMR160W_CDS	GENE_YMR160W_CDS	YMR160W_id001	protein_coding	0	2	0	55	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2	42
YMR161W_CDS	GENE_YMR161W_CDS	YMR161W_id001	protein_coding	0	1	0	45	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	32
YMR161W_CDS	GENE_YMR161W_CDS	YMR161W_id005	protein_coding	0	1	0	45	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	32
YMR162C_CDS	GENE_YMR162C_CDS	YMR162C_mRNA	protein_coding	0	11	1	45	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	0	11	29
YMR163C_CDS	GENE_YMR163C_CDS	YMR163C_id001	protein_coding	0	5	3	43	0	0	0	0	10	0	0	0	3	0	0	0	0	0	0	0	0	5	33
YMR163C_CDS	GENE_YMR163C_CDS	YMR163C_id002	protein_coding	0	5	3	43	0	0	0	0	10	0	0	0	3	0	0	0	0	0	0	0	0	5	33
YMR164C_CDS	GENE_YMR164C_CDS	YMR164C_mRNA	protein_coding	0	11	8	39	0	1	0	0	19	0	0	0	7	0	0	0	0	0	0	0	0	11	20
YMR165C_CDS	GENE_YMR165C_CDS	YMR165C_id001	protein_coding	0	1	2	62	0	0	0	0	36	0	0	0	2	0	0	0	0	0	0	0	0	1	26
YMR166C_CDS	GENE_YMR166C_CDS	YMR166C_id001	protein_coding	0	6	2	53	0	0	0	0	26	0	0	0	2	0	0	0	0	0	0	0	0	6	27
YMR166C_CDS	GENE_YMR166C_CDS	YMR166C_id003	protein_coding	0	6	2	53	0	0	0	0	26	0	0	0	2	0	0	0	0	0	0	0	0	6	27
YMR167W_CDS	GENE_YMR167W_CDS	YMR167W_id001	protein_coding	0	6	5	68	0	0	0	0	50	0	0	0	5	0	0	0	0	0	0	0	0	6	18
YMR168C_CDS	GENE_YMR168C_CDS	YMR168C_id001	protein_coding	0	6	3	86	0	0	0	0	25	0	0	0	3	0	0	0	0	0	0	0	0	6	61
YMR169C_CDS	GENE_YMR169C_CDS	YMR169C_id001	protein_coding	0	19	3	70	0	0	0	0	26	0	0	0	3	0	0	0	0	0	0	0	0	19	44
YMR169C_CDS	GENE_YMR169C_CDS	YMR169C_id003	protein_coding	0	19	3	70	0	0	0	0	26	0	0	0	3	0	0	0	0	0	0	0	0	19	44
YMR170C_CDS	GENE_YMR170C_CDS	YMR170C_id001	protein_coding	0	15	2	75	0	0	0	0	48	0	0	0	2	0	0	0	0	0	0	0	0	15	27
YMR170C_CDS	GENE_YMR170C_CDS	YMR170C_id002	protein_coding	0	15	2	75	0	0	0	0	48	0	0	0	2	0	0	0	0	0	0	0	0	15	27
YMR171C_CDS	GENE_YMR171C_CDS	YMR171C_id001	protein_coding	0	4	1	109	0	0	0	0	62	0	0	0	1	0	0	0	0	0	0	0	0	4	47
YMR171C_CDS	GENE_YMR171C_CDS	YMR171C_id002	protein_coding	0	4	1	109	0	0	0	0	62	0	0	0	1	0	0	0	0	0	0	0	0	4	47
YMR172C-A_CDS	GENE_YMR172C-A_CDS	YMR172C-A_mRNA	protein_coding	0	2	2	78	0	0	0	0	28	0	0	0	2	0	0	0	0	0	0	0	0	2	50
YMR172W_CDS	GENE_YMR172W_CDS	YMR172W_mRNA	protein_coding	0	2	4	96	0	0	0	0	51	0	0	0	4	0	0	0	0	0	0	0	0	2	45
YMR173W-A_CDS	GENE_YMR173W-A_CDS	YMR173W-A_id001	protein_coding	0	0	27	56	0	1	0	0	32	0	0	0	26	0	0	0	0	0	0	0	0	0	24
YMR173W_CDS	GENE_YMR173W_CDS	YMR173W_id001	protein_coding	0	25	1	57	0	0	0	1	33	0	0	0	0	0	0	0	0	0	0	0	0	25	24
YMR173W_CDS	GENE_YMR173W_CDS	YMR173W_id002	protein_coding	0	25	1	57	0	0	0	1	33	0	0	0	0	0	0	0	0	0	0	0	0	25	24
YMR174C_CDS	GENE_YMR174C_CDS	YMR174C_id001	protein_coding	0	0	0	80	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	32
YMR174C_CDS	GENE_YMR174C_CDS	YMR174C_id002	protein_coding	0	0	0	80	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	32
YMR175W-A_CDS	GENE_YMR175W-A_CDS	YMR175W-A_mRNA	protein_coding	1	0	1	77	0	0	0	0	34	1	0	0	1	0	0	0	0	0	1	0	0	0	43
YMR175W_CDS	GENE_YMR175W_CDS	YMR175W_id001	protein_coding	0	0	0	78	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	44
YMR176W_CDS	GENE_YMR176W_CDS	YMR176W_id001	protein_coding	0	10	21	58	0	0	0	0	14	0	0	0	21	0	0	0	0	0	0	0	0	10	44
YMR177W_CDS	GENE_YMR177W_CDS	YMR177W_id001	protein_coding	0	3	2	57	0	0	0	0	23	0	0	0	2	0	0	0	0	0	0	0	0	3	34
YMR177W_CDS	GENE_YMR177W_CDS	YMR177W_id002	protein_coding	0	3	2	57	0	0	0	0	23	0	0	0	2	0	0	0	0	0	0	0	0	3	34
YMR178W_CDS	GENE_YMR178W_CDS	YMR178W_id001	protein_coding	0	0	0	58	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	24
YMR178W_CDS	GENE_YMR178W_CDS	YMR178W_id004	protein_coding	0	0	0	58	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	24
YMR179W_CDS	GENE_YMR179W_CDS	YMR179W_id001	protein_coding	0	7	5	62	0	0	0	0	43	0	0	0	5	0	0	0	0	0	0	0	0	7	19
YMR180C_CDS	GENE_YMR180C_CDS	YMR180C_id001	protein_coding	0	5	2	60	0	0	0	0	23	0	0	0	2	0	0	0	0	0	0	0	0	5	37
YMR180C_CDS	GENE_YMR180C_CDS	YMR180C_id002	protein_coding	0	5	2	60	0	0	0	0	23	0	0	0	2	0	0	0	0	0	0	0	0	5	37
YMR181C_CDS	GENE_YMR181C_CDS	YMR181C_id001	protein_coding	0	1	0	68	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	1	38
YMR181C_CDS	GENE_YMR181C_CDS	YMR181C_id003	protein_coding	0	1	0	68	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	1	38
YMR182C_CDS	GENE_YMR182C_CDS	YMR182C_id001	protein_coding	0	1	2	67	0	0	0	0	32	0	0	0	2	0	0	0	0	0	0	0	0	1	35
YMR182C_CDS	GENE_YMR182C_CDS	YMR182C_id002	protein_coding	0	1	2	67	0	0	0	0	32	0	0	0	2	0	0	0	0	0	0	0	0	1	35
YMR182W-A_CDS	GENE_YMR182W-A_CDS	YMR182W-A_id001	protein_coding	0	4	3	63	0	0	0	0	25	0	0	0	3	0	0	0	0	0	0	0	0	4	38
YMR182W-A_CDS	GENE_YMR182W-A_CDS	YMR182W-A_id003	protein_coding	0	4	3	63	0	0	0	0	25	0	0	0	3	0	0	0	0	0	0	0	0	4	38
YMR183C_CDS	GENE_YMR183C_CDS	YMR183C_id001	protein_coding	0	1	0	74	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	1	26
YMR183C_CDS	GENE_YMR183C_CDS	YMR183C_id005	protein_coding	0	1	0	74	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	1	26
YMR184W_CDS	GENE_YMR184W_CDS	YMR184W_id001	protein_coding	0	2	2	59	0	0	0	0	22	0	0	0	2	0	0	0	0	0	0	0	0	2	37
YMR184W_CDS	GENE_YMR184W_CDS	YMR184W_id002	protein_coding	0	2	2	59	0	0	0	0	22	0	0	0	2	0	0	0	0	0	0	0	0	2	37
YMR185W_CDS	GENE_YMR185W_CDS	YMR185W_id001	protein_coding	0	4	6	65	0	0	0	0	28	0	0	0	6	0	0	0	0	0	0	0	0	4	37
YMR186W_CDS	GENE_YMR186W_CDS	YMR186W_id001	protein_coding	0	4	0	46	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	4	25
YMR186W_CDS	GENE_YMR186W_CDS	YMR186W_id002	protein_coding	0	4	0	46	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	4	25
YMR187C_CDS	GENE_YMR187C_CDS	YMR187C_id001	protein_coding	0	7	2	37	0	0	0	0	23	0	0	0	2	0	0	0	0	0	0	0	0	7	14
YMR187C_CDS	GENE_YMR187C_CDS	YMR187C_id002	protein_coding	0	7	2	37	0	0	0	0	23	0	0	0	2	0	0	0	0	0	0	0	0	7	14
YMR188C_CDS	GENE_YMR188C_CDS	YMR188C_id001	protein_coding	0	1	0	45	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	1	16
YMR188C_CDS	GENE_YMR188C_CDS	YMR188C_id003	protein_coding	0	1	0	45	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	1	16
YMR189W_CDS	GENE_YMR189W_CDS	YMR189W_id001	protein_coding	0	3	1	44	0	0	0	0	20	0	0	0	1	0	0	0	0	0	0	0	0	3	24
YMR189W_CDS	GENE_YMR189W_CDS	YMR189W_id002	protein_coding	0	3	1	44	0	0	0	0	20	0	0	0	1	0	0	0	0	0	0	0	0	3	24
YMR190C_CDS	GENE_YMR190C_CDS	YMR190C_id001	protein_coding	0	8	5	50	0	0	0	0	14	0	0	0	5	0	0	0	0	0	0	0	0	8	36
YMR191W_CDS	GENE_YMR191W_CDS	YMR191W_mRNA	protein_coding	0	4	9	43	0	0	0	0	24	0	0	0	9	0	0	0	0	0	0	0	0	4	19
YMR192W_CDS	GENE_YMR192W_CDS	YMR192W_id001	protein_coding	0	4	5	57	0	0	0	0	28	0	0	0	5	0	0	0	0	0	0	0	0	4	29
YMR192W_CDS	GENE_YMR192W_CDS	YMR192W_id002	protein_coding	0	4	5	57	0	0	0	0	28	0	0	0	5	0	0	0	0	0	0	0	0	4	29
YMR193C-A_CDS	GENE_YMR193C-A_CDS	YMR193C-A_mRNA	protein_coding	0	1	1	58	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	0	1	31
YMR193W_CDS	GENE_YMR193W_CDS	YMR193W_id001	protein_coding	0	1	1	66	0	0	0	0	28	0	0	0	1	0	0	0	0	0	0	0	0	1	38
YMR193W_CDS	GENE_YMR193W_CDS	YMR193W_id002	protein_coding	0	1	1	66	0	0	0	0	28	0	0	0	1	0	0	0	0	0	0	0	0	1	38
YMR194C-A_CDS	GENE_YMR194C-A_CDS	YMR194C-A_id001	protein_coding	1	0	1	53	0	0	0	0	21	1	0	0	1	0	0	0	0	0	0	0	0	0	32
YMR194C-A_CDS	GENE_YMR194C-A_CDS	YMR194C-A_id004	protein_coding	1	0	1	53	0	0	0	0	21	1	0	0	1	0	0	0	0	0	0	0	0	0	32
YMR194C-B_CDS	GENE_YMR194C-B_CDS	YMR194C-B_id001	protein_coding	0	1	1	50	0	0	0	0	18	0	0	1	1	0	0	0	0	0	0	0	0	1	31
YMR194C-B_CDS	GENE_YMR194C-B_CDS	YMR194C-B_id003	protein_coding	0	1	1	50	0	0	0	0	18	0	0	1	1	0	0	0	0	0	0	0	0	1	31
YMR194W_CDS	GENE_YMR194W_CDS	YMR194W_id001	protein_coding	0	0	1	58	0	0	0	0	31	0	0	1	1	0	0	0	0	0	0	0	0	0	26
YMR194W_CDS	GENE_YMR194W_CDS	YMR194W_id003	protein_coding	0	0	1	58	0	0	0	0	31	0	0	1	1	0	0	0	0	0	0	0	0	0	26
YMR195W_CDS	GENE_YMR195W_CDS	YMR195W_id001	protein_coding	0	0	2	57	1	0	0	0	30	0	0	0	1	0	0	0	0	0	0	0	0	0	27
YMR195W_CDS	GENE_YMR195W_CDS	YMR195W_id002	protein_coding	0	0	2	57	1	0	0	0	30	0	0	0	1	0	0	0	0	0	0	0	0	0	27
YMR196W_CDS	GENE_YMR196W_CDS	YMR196W_id001	protein_coding	0	18	3	51	0	0	0	0	25	0	0	0	3	0	0	0	0	0	0	0	0	18	26
YMR196W_CDS	GENE_YMR196W_CDS	YMR196W_id007	protein_coding	0	18	3	51	0	0	0	0	25	0	0	0	3	0	0	0	0	0	0	0	0	18	26
YMR197C_CDS	GENE_YMR197C_CDS	YMR197C_id001	protein_coding	0	2	0	58	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	2	25
YMR197C_CDS	GENE_YMR197C_CDS	YMR197C_id004	protein_coding	0	2	0	58	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	2	25
YMR198W_CDS	GENE_YMR198W_CDS	YMR198W_id001	protein_coding	0	2	4	60	0	0	0	0	26	0	0	0	4	0	0	0	0	0	0	0	0	2	34
YMR198W_CDS	GENE_YMR198W_CDS	YMR198W_id004	protein_coding	0	2	4	60	0	0	0	0	26	0	0	0	4	0	0	0	0	0	0	0	0	2	34
YMR199W_CDS	GENE_YMR199W_CDS	YMR199W_id001	protein_coding	0	7	1	50	0	0	0	0	25	0	0	0	1	0	0	0	0	0	0	0	0	7	25
YMR199W_CDS	GENE_YMR199W_CDS	YMR199W_id002	protein_coding	0	7	1	50	0	0	0	0	25	0	0	0	1	0	0	0	0	0	0	0	0	7	25
YMR200W_CDS	GENE_YMR200W_CDS	YMR200W_id001	protein_coding	0	4	1	50	0	0	0	0	29	0	0	0	1	0	0	0	0	0	0	0	0	4	21
YMR200W_CDS	GENE_YMR200W_CDS	YMR200W_id002	protein_coding	0	4	1	50	0	0	0	0	29	0	0	0	1	0	0	0	0	0	0	0	0	4	21
YMR201C_CDS	GENE_YMR201C_CDS	YMR201C_id001	protein_coding	0	4	0	52	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	4	24
YMR201C_CDS	GENE_YMR201C_CDS	YMR201C_id006	protein_coding	0	4	0	52	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	4	24
YMR202W_CDS	GENE_YMR202W_CDS	YMR202W_id001	protein_coding	0	1	1	49	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	1	27
YMR202W_CDS	GENE_YMR202W_CDS	YMR202W_id004	protein_coding	0	1	1	49	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	1	27
YMR203W_CDS	GENE_YMR203W_CDS	YMR203W_id001	protein_coding	0	3	1	46	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	3	27
YMR203W_CDS	GENE_YMR203W_CDS	YMR203W_id002	protein_coding	0	3	1	46	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	3	27
YMR204C_CDS	GENE_YMR204C_CDS	YMR204C_id001	protein_coding	0	2	2	50	0	2	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	2	21
YMR204C_CDS	GENE_YMR204C_CDS	YMR204C_id002	protein_coding	0	2	2	50	0	2	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	2	21
YMR205C_CDS	GENE_YMR205C_CDS	YMR205C_id001	protein_coding	0	7	3	49	0	0	0	0	25	0	0	0	3	0	0	0	0	0	0	0	0	7	24
YMR205C_CDS	GENE_YMR205C_CDS	YMR205C_id002	protein_coding	0	7	3	49	0	0	0	0	25	0	0	0	3	0	0	0	0	0	0	0	0	7	24
